product_id,product_name,category_reclassified,rating,price_whole,per_count_price,mrp,number_of_global_ratings,number_of_reviews,sales_numeric,discount_percentage_cleaned,product_weight_grams,review_text_cleaned,sentiment
664,Haldirams Protein Mix 1kg,Health & Wellness,4.2,566,51.45,590,22924,2586,50,0,1000,"It's okay, not too bad.",negative
665,Haldirams Milk Cake 15kg,Savory & Savory_Snacks,4,161,14.64,409,12523,5870,100,5,1500,"It's okay, not too bad.",negative
666,Haldirams Puri 300g,Savory & Savory_Snacks,3.7,245,13.61,494,35850,2855,0,0,300,Packaging was fine.,positive
667,Haldirams Chole Kulche Ready Pack 500g,Ready-to-Eat,4.5,1074,214.8,1315,45816,6079,50,15,500,Very tasty and well-packed.,positive
668,Haldirams Khakhra 100g,Savory & Savory_Snacks,4.5,407,31.31,604,33556,4066,0,25,100,Loved the taste and freshness.,positive
669,Haldirams Rusk 600g,Baked Snacks,3.8,652,54.33,850,40906,1777,0,5,600,Loved the taste and freshness.,positive
670,Haldirams Premium Gift Box 400g,Gift Hampers,4.7,919,76.58,1133,24719,1006,100,7,400,Packaging was fine.,positive
671,Haldirams Moong Dal 15kg,Ready-to-Eat,4.6,434,36.17,665,21130,5053,10,35,1500,Would not recommend to others.,neutral
672,Haldirams Soan Papdi 200g,Sweets & Desserts,4.3,1195,79.67,1480,20092,5154,0,35,200,Neither great nor bad.,positive
673,Haldirams Milk Cake 700g,Savory & Savory_Snacks,4,1143,63.5,1309,5126,443,50,30,700,Loved the taste and freshness.,positive
674,Haldirams Masala Chips 200g,Spicy Snacks,4,951,73.15,1134,19573,4313,0,40,200,Loved the taste and freshness.,positive
675,Haldirams Badam Halwa 900g,Sweets & Desserts,4.5,667,66.7,902,37285,2401,100,25,900,Perfect snack for tea time.,positive
676,Haldirams Mathri 15kg,Savory & Savory_Snacks,4,930,46.5,1194,5149,3026,100,10,1500,Crispy and full of flavor.,positive
677,Haldirams Mathri 450g,Savory & Savory_Snacks,4.2,596,59.6,798,39024,7250,0,28,450,Very tasty and well-packed.,positive
678,Haldirams Motichoor Ladoo 500g,Sweets & Desserts,4.4,800,72.73,892,11814,6529,200,12,500,Loved the taste and freshness.,positive
679,Haldirams Chivda 700g,Savory & Savory_Snacks,4.9,1089,68.06,1264,27601,5098,0,28,700,Crispy and full of flavor.,positive
680,Haldirams Masala Peanuts 600g,Spicy Snacks,4.3,1148,71.75,1282,43104,1300,0,28,600,Very disappointed with the quality.,negative
681,Haldirams Festival Assortment Pack 15kg,Gift Hampers,4.8,975,108.33,1178,15332,4438,0,30,1500,Not worth the money.,negative
682,Haldirams Bhujia 250g,Namkeen,4.4,480,60,563,48214,4903,25,40,250,Too salty and oily.,neutral
683,Haldirams Navratan Mix 150g,Health & Wellness,3.9,895,89.5,1072,10795,5729,0,7,150,Crispy and full of flavor.,positive
684,Haldirams Paneer Tikka Wrap 750g,Ready-to-Eat,3.8,928,154.67,1022,28276,2473,0,18,750,Stale and lacked freshness.,negative
685,Haldirams Puri 200g,Savory & Savory_Snacks,4.9,767,59,802,10518,4686,0,7,200,Excellent quality for the price.,positive
686,Haldirams Milk Cake 1kg,Savory & Savory_Snacks,3.8,319,17.72,357,18386,358,100,15,1000,Very tasty and well-packed.,positive
687,Haldirams Kachori 800g,Savory & Savory_Snacks,4.6,363,60.5,542,27893,5853,0,25,800,Loved the taste and freshness.,positive
688,Haldirams Gulab Jamun 450g,Sweets & Desserts,4.4,529,52.9,565,12678,7014,10,7,450,Crispy and full of flavor.,positive
689,Haldirams Namkeen Mixture 750g,Namkeen,4,412,31.69,451,32895,562,200,7,750,Would not recommend to others.,neutral
690,Haldirams Choco Chip Cookies 400g,Baked Snacks,3.7,342,22.8,491,29471,1786,0,30,400,Loved the taste and freshness.,positive
691,Haldirams Soan Papdi 150g,Sweets & Desserts,4.1,68,3.78,317,9008,5942,50,28,150,Crispy and full of flavor.,positive
692,Haldirams Navratan Mix 350g,Health & Wellness,4,1060,81.54,1209,12704,750,0,20,350,Excellent quality for the price.,positive
693,Haldirams Quinoa Puffs 300g,Savory & Savory_Snacks,4.5,611,40.73,781,4483,7846,200,35,300,Excellent quality for the price.,positive
694,Haldirams Jeera Biscuits 200g,Savory & Savory_Snacks,3.6,627,34.83,738,10788,363,200,7,200,Excellent quality for the price.,positive
695,Haldirams Digestive Biscuits 600g,Savory & Savory_Snacks,4.3,928,71.38,1194,21054,4325,0,25,600,Neither great nor bad.,positive
696,Haldirams Bhujia 700g,Namkeen,3.7,1010,67.33,1303,8462,4670,25,28,700,Crispy and full of flavor.,positive
697,Haldirams Gulab Jamun 200g,Sweets & Desserts,3.5,216,18,359,9364,4433,0,10,200,Excellent quality for the price.,positive
698,Haldirams Roasted Chana 100g,Spicy Snacks,4.7,973,88.45,1001,40228,6200,25,12,100,Loved the taste and freshness.,positive
699,Haldirams Peda 600g,Sweets & Desserts,4.9,133,7.39,426,11842,3995,100,40,600,Neither great nor bad.,positive
700,Haldirams Butter Cookies 12kg,Baked Snacks,4.6,735,105,910,6037,1308,25,10,1200,Packaging was fine.,positive
701,Haldirams Puri 400g,Savory & Savory_Snacks,4.8,971,74.69,1173,16920,974,10,15,400,Crispy and full of flavor.,positive
702,Haldirams Pav Bhaji Ready Meal 450g,Savory & Savory_Snacks,4.4,1166,61.37,1220,30614,592,50,35,450,Packaging was fine.,positive
703,Haldirams Festival Assortment Pack 100g,Gift Hampers,3.9,377,29,528,38489,4307,0,10,100,Loved the taste and freshness.,positive
704,Haldirams Moong Dal 12kg,Ready-to-Eat,4,554,42.62,789,27540,7255,10,7,1200,Loved the taste and freshness.,positive
705,Haldirams Aloo Bhujia 12kg,Namkeen,4.4,917,70.54,1072,18739,2905,0,5,1200,Packaging was fine.,positive
706,Haldirams Milk Cake 12kg,Savory & Savory_Snacks,4,248,35.43,547,27549,3343,50,28,1200,Perfect snack for tea time.,positive
707,Haldirams Moong Dal Halwa 500g,Ready-to-Eat,4,1035,69,1306,25194,7913,0,18,500,Packaging was fine.,positive
708,Haldirams Choco Chip Cookies 300g,Baked Snacks,4.3,782,86.89,803,12665,586,200,7,300,Would not recommend to others.,neutral
709,Haldirams Pav Bhaji Ready Meal 800g,Savory & Savory_Snacks,4.7,293,20.93,305,24761,1297,200,20,800,Crispy and full of flavor.,positive
710,Haldirams Quinoa Puffs 15kg,Savory & Savory_Snacks,4.6,442,44.2,505,31660,3543,0,18,1500,Crispy and full of flavor.,positive
711,Haldirams Dal Tadka with Rice 12kg,Ready-to-Eat,4.3,157,31.4,258,41114,5721,0,10,1200,Loved the taste and freshness.,positive
712,Haldirams Soan Papdi 350g,Sweets & Desserts,4.1,607,60.7,792,21899,352,0,25,350,Too salty and oily.,neutral
713,Haldirams Butter Cookies 1kg,Baked Snacks,4.2,388,77.6,498,15147,4636,0,20,1000,"It's okay, not too bad.",negative
714,Haldirams Dry Fruit Gift Pack 700g,Gift Hampers,4.5,635,127,765,31794,5251,0,28,700,Very disappointed with the quality.,negative
715,Haldirams Motichoor Ladoo 12kg,Sweets & Desserts,3.9,922,131.71,947,25886,2408,10,40,1200,Excellent quality for the price.,positive
716,Haldirams Moong Dal Halwa 150g,Ready-to-Eat,3.8,363,20.17,446,44989,3699,200,20,150,Too salty and oily.,neutral
717,Haldirams Aloo Bhujia 1kg,Namkeen,4.2,483,43.91,768,24790,6955,0,15,1000,"Average product, nothing special.",positive
718,Haldirams Sev 12kg,Namkeen,3.6,300,27.27,439,49043,5715,100,22,1200,Loved the taste and freshness.,positive
719,Haldirams Kachori 700g,Savory & Savory_Snacks,4,614,38.38,800,23264,2034,0,12,700,Crispy and full of flavor.,positive
720,Haldirams Oats Mixture 300g,Namkeen,4.8,288,48,360,23725,683,0,0,300,Perfect snack for tea time.,positive
721,Haldirams Kachori 750g,Savory & Savory_Snacks,4.5,769,51.27,886,44863,2305,0,35,750,Excellent quality for the price.,positive
722,Haldirams Choco Chip Cookies 150g,Baked Snacks,4.2,285,19,494,39739,6900,0,15,150,Very tasty and well-packed.,positive
723,Haldirams Soan Papdi 900g,Sweets & Desserts,3.5,131,8.73,236,26259,6693,25,15,900,Very tasty and well-packed.,positive
724,Haldirams Masala Peanuts 150g,Spicy Snacks,4.7,829,82.9,947,46005,3325,10,40,150,Can try once.,neutral
725,Haldirams Premium Gift Box 300g,Gift Hampers,4.2,504,72,609,47999,3101,0,28,300,Excellent quality for the price.,positive
726,Haldirams Moong Dal Halwa 200g,Ready-to-Eat,3.7,639,42.6,778,7517,6312,200,12,200,Excellent quality for the price.,positive
727,Haldirams Butter Cookies 150g,Baked Snacks,4.8,1041,115.67,1121,20599,6173,0,25,150,Would not recommend to others.,neutral
728,Haldirams Kaju Katli 200g,Sweets & Desserts,4.5,1108,73.87,1361,11339,7002,0,0,200,Packaging was fine.,positive
729,Haldirams Rasgulla 100g,Sweets & Desserts,3.6,260,13,470,20231,7099,0,35,100,Excellent quality for the price.,positive
730,Haldirams Moong Dal 750g,Ready-to-Eat,4,1060,132.5,1184,16312,976,0,35,750,"Average product, nothing special.",positive
731,Haldirams Premium Gift Box 1kg,Gift Hampers,4.2,479,47.9,558,44557,4137,0,10,1000,Crispy and full of flavor.,positive
732,Haldirams Dry Fruit Gift Pack 800g,Gift Hampers,4,111,7.4,356,10973,7692,200,10,800,Excellent quality for the price.,positive
733,Haldirams Peda 700g,Sweets & Desserts,4.2,161,11.5,372,26799,6838,0,35,700,Loved the taste and freshness.,positive
734,Haldirams Trail Mix 500g,Health & Wellness,3.5,807,100.88,993,26874,1607,50,10,500,Crispy and full of flavor.,positive
735,Haldirams Masala Chips 350g,Spicy Snacks,4.7,178,11.12,344,4193,6700,0,5,350,"Average product, nothing special.",positive
736,Haldirams Sweet and Namkeen Combo 15kg,Gift Hampers,4.8,1189,91.46,1215,4236,6817,0,40,1500,Excellent quality for the price.,positive
737,Haldirams Bhujia 800g,Namkeen,4.7,423,35.25,717,33639,62,0,0,800,Loved the taste and freshness.,positive
738,Haldirams Navratan Mix 15kg,Health & Wellness,4.1,672,44.8,840,19280,129,0,22,1500,Excellent quality for the price.,positive
739,Haldirams Butter Cookies 450g,Baked Snacks,4.9,658,59.82,879,25430,4513,200,15,450,Stale and lacked freshness.,negative
740,Haldirams Jeera Biscuits 12kg,Savory & Savory_Snacks,4,948,55.76,990,8703,3860,0,15,1200,"Average product, nothing special.",positive
741,Haldirams Mini Samosa 700g,Ready-to-Eat,4.8,482,68.86,559,31849,7992,200,5,700,"It's okay, not too bad.",negative
742,Haldirams Moong Dal Halwa 900g,Ready-to-Eat,4.4,568,33.41,649,46058,6581,0,10,900,Stale and lacked freshness.,negative
743,Haldirams Aloo Bhujia 450g,Namkeen,3.8,1178,78.53,1308,4316,4326,25,0,450,Loved the taste and freshness.,positive
744,Haldirams Quinoa Puffs 900g,Savory & Savory_Snacks,4.3,1179,58.95,1203,18634,5317,0,28,900,Crispy and full of flavor.,positive
745,Haldirams Gulab Jamun 700g,Sweets & Desserts,3.8,1018,127.25,1303,19710,7644,200,5,700,"It's okay, not too bad.",negative
746,Haldirams Trail Mix 900g,Health & Wellness,5,706,64.18,946,33530,5775,0,30,900,Very disappointed with the quality.,negative
747,Haldirams Motichoor Ladoo 100g,Sweets & Desserts,4.3,1183,65.72,1235,29007,7080,0,18,100,Neither great nor bad.,positive
748,Haldirams Navratan Mix 600g,Health & Wellness,4.4,553,79,846,5492,4581,0,18,600,Can try once.,neutral
749,Haldirams Chivda 300g,Savory & Savory_Snacks,4.8,1200,85.71,1438,37386,6158,0,35,300,Excellent quality for the price.,positive
750,Haldirams Sev 900g,Namkeen,3.9,856,47.56,1121,27192,698,0,30,900,Crispy and full of flavor.,positive
751,Haldirams Soan Papdi 400g,Sweets & Desserts,5,51,5.67,116,24693,4273,0,15,400,Perfect snack for tea time.,positive
752,Haldirams Masala Peanuts 800g,Spicy Snacks,4.1,534,28.11,625,7201,5341,0,30,800,Perfect snack for tea time.,positive
753,Haldirams Paneer Tikka Wrap 450g,Ready-to-Eat,4.8,573,114.6,648,24794,2454,0,18,450,Packaging was fine.,positive
754,Haldirams Besan Ladoo 1kg,Sweets & Desserts,4.9,687,52.85,879,31269,1336,0,40,1000,Excellent quality for the price.,positive
755,Haldirams Namkeen Mixture 700g,Namkeen,4.8,569,29.95,663,13162,5401,0,0,700,Perfect snack for tea time.,positive
756,Haldirams Dal Tadka with Rice 350g,Ready-to-Eat,4.5,249,20.75,538,5125,1660,10,7,350,Very tasty and well-packed.,positive
757,Haldirams Aloo Bhujia 300g,Namkeen,4,314,17.44,330,28543,1607,10,25,300,Very tasty and well-packed.,positive
758,Haldirams Badam Halwa 12kg,Sweets & Desserts,3.7,1147,76.47,1348,5037,1568,0,40,1200,Loved the taste and freshness.,positive
759,Haldirams Sev 450g,Namkeen,4.3,51,7.29,286,33596,7104,10,12,450,Crispy and full of flavor.,positive
760,Haldirams Rasgulla 300g,Sweets & Desserts,4.4,1019,101.9,1039,37945,5216,0,15,300,Crispy and full of flavor.,positive
761,Haldirams Jeera Biscuits 500g,Savory & Savory_Snacks,4.2,969,107.67,1208,30522,1495,0,40,500,Stale and lacked freshness.,negative
762,Haldirams Soan Papdi 600g,Sweets & Desserts,4.1,862,43.1,1044,28264,6743,200,7,600,Loved the taste and freshness.,positive
763,Haldirams Sweet and Namkeen Combo 250g,Gift Hampers,3.9,257,15.12,293,31644,6159,25,35,250,Very tasty and well-packed.,positive
764,Haldirams Peda 12kg,Sweets & Desserts,3.7,396,33,567,32232,6901,0,5,1200,Would not recommend to others.,neutral
765,Haldirams Moong Dal 150g,Ready-to-Eat,3.7,219,16.85,263,37345,6282,10,0,150,Very tasty and well-packed.,positive
766,Haldirams Dodha Burfi 500g,Sweets & Desserts,4.5,169,28.17,327,37179,2573,50,25,500,Neither great nor bad.,positive
767,Haldirams Namkeen Mixture 150g,Namkeen,4,394,24.62,506,10770,5248,0,0,150,"It's okay, not too bad.",negative
768,Haldirams Kachori 150g,Savory & Savory_Snacks,4.7,381,29.31,433,3082,4434,100,5,150,Very tasty and well-packed.,positive
769,Haldirams Quinoa Puffs 350g,Savory & Savory_Snacks,3.6,682,56.83,965,31736,7363,0,35,350,Loved the taste and freshness.,positive
770,Haldirams Paneer Tikka Wrap 150g,Ready-to-Eat,4.4,208,29.71,372,48097,5513,25,10,150,Very tasty and well-packed.,positive
771,Haldirams Besan Ladoo 100g,Sweets & Desserts,4.4,149,9.93,344,33701,4033,100,25,100,Excellent quality for the price.,positive
772,Haldirams Namkeen Mixture 1kg,Namkeen,3.5,685,48.93,983,43295,3241,0,0,1000,Excellent quality for the price.,positive
773,Haldirams Oats Mixture 12kg,Namkeen,4,378,19.89,536,40613,6788,100,28,1200,Packaging was fine.,positive
774,Haldirams Puri 600g,Savory & Savory_Snacks,4.7,527,29.28,729,35175,6618,200,0,600,Very tasty and well-packed.,positive
775,Haldirams Digestive Biscuits 250g,Savory & Savory_Snacks,4.4,448,34.46,626,48477,421,0,10,250,Very disappointed with the quality.,negative
776,Haldirams Gulab Jamun 150g,Sweets & Desserts,4.9,319,19.94,615,33389,2165,25,40,150,Neither great nor bad.,positive
777,Haldirams Aloo Bhujia 150g,Namkeen,4.7,1010,202,1222,6499,138,0,18,150,Stale and lacked freshness.,negative
778,Haldirams Badam Halwa 600g,Sweets & Desserts,3.6,947,189.4,1166,7982,7308,10,15,600,Crispy and full of flavor.,positive
779,Haldirams Moong Dal Halwa 450g,Ready-to-Eat,3.9,206,14.71,479,30668,4890,100,0,450,Very tasty and well-packed.,positive
780,Haldirams Dal Tadka with Rice 500g,Ready-to-Eat,4.3,149,7.84,349,34562,5477,10,40,500,Very tasty and well-packed.,positive
781,Haldirams Premium Gift Box 500g,Gift Hampers,5,793,49.56,973,22658,2565,0,35,500,Stale and lacked freshness.,negative
782,Haldirams Kaju Katli 800g,Sweets & Desserts,3.5,657,109.5,882,22202,4873,50,15,800,Very tasty and well-packed.,positive
783,Haldirams Mini Samosa 300g,Ready-to-Eat,4,54,3.38,175,19737,258,0,5,300,Crispy and full of flavor.,positive
784,Haldirams Kaju Katli 700g,Sweets & Desserts,3.9,1060,81.54,1246,21235,5135,100,7,700,Very disappointed with the quality.,negative
785,Haldirams Papad 150g,Savory & Savory_Snacks,4.5,472,78.67,660,9161,6629,0,18,150,"It's okay, not too bad.",negative
786,Haldirams Chana Choor 1kg,Roasted Snacks,4.6,787,157.4,1045,22555,2611,200,25,1000,"It's okay, not too bad.",negative
787,Haldirams Besan Ladoo 400g,Sweets & Desserts,3.5,920,46,1040,12735,6381,0,20,400,Loved the taste and freshness.,positive
788,Haldirams Protein Mix 150g,Health & Wellness,4.3,1117,65.71,1226,39826,914,0,15,150,Would not recommend to others.,neutral
789,Haldirams Moong Dal 500g,Ready-to-Eat,4.3,559,34.94,633,21190,4981,0,30,500,Excellent quality for the price.,positive
790,Haldirams Paneer Tikka Wrap 250g,Ready-to-Eat,4.9,1071,59.5,1160,31036,6614,10,35,250,Loved the taste and freshness.,positive
791,Haldirams Chana Choor 200g,Roasted Snacks,4.1,1139,113.9,1339,17515,457,100,0,200,Very tasty and well-packed.,positive
792,Haldirams Rusk 300g,Baked Snacks,4.6,1138,142.25,1241,28417,878,25,20,300,Loved the taste and freshness.,positive
793,Haldirams Multigrain Chips 1kg,Namkeen,3.7,849,42.45,883,35509,3186,0,7,1000,"Average product, nothing special.",positive
794,Haldirams Mini Samosa 12kg,Ready-to-Eat,4.3,322,53.67,435,47436,6631,0,30,1200,Would not recommend to others.,neutral
795,Haldirams Kaju Katli 450g,Sweets & Desserts,4.6,167,20.88,294,46950,7818,100,0,450,"It's okay, not too bad.",negative
796,Haldirams Papad 600g,Savory & Savory_Snacks,4.1,147,18.38,189,39047,2003,50,22,600,Loved the taste and freshness.,positive
797,Haldirams Butter Cookies 800g,Baked Snacks,4.9,1049,74.93,1310,36480,7025,100,10,800,Very disappointed with the quality.,negative
798,Haldirams Premium Gift Box 100g,Gift Hampers,3.6,128,14.22,325,36002,2110,200,15,100,Can try once.,neutral
799,Haldirams Chana Choor 600g,Roasted Snacks,4.2,176,9.78,190,33525,7791,10,28,600,Loved the taste and freshness.,positive
800,Haldirams Namkeen Mixture 400g,Namkeen,3.8,1182,59.1,1284,33984,4189,0,30,400,Excellent quality for the price.,positive
801,Haldirams Dodha Burfi 150g,Sweets & Desserts,4.4,1132,94.33,1427,37683,3748,100,22,150,Very disappointed with the quality.,negative
802,Haldirams Dry Fruit Gift Pack 350g,Gift Hampers,4,1146,88.15,1314,8800,2897,200,18,350,Neither great nor bad.,positive
803,Haldirams Bhujia 200g,Namkeen,4.4,664,110.67,733,17290,5977,10,30,200,Excellent quality for the price.,positive
804,Haldirams Sweet and Namkeen Combo 100g,Gift Hampers,3.7,433,61.86,670,40289,4604,0,40,100,Perfect snack for tea time.,positive
805,Haldirams Sev 300g,Namkeen,3.9,450,23.68,529,14187,1443,0,22,300,"Average product, nothing special.",positive
806,Haldirams Dry Fruit Gift Pack 250g,Gift Hampers,4.9,519,39.92,533,35070,5157,0,40,250,Perfect snack for tea time.,positive
807,Haldirams Sev 150g,Namkeen,3.7,963,48.15,967,2136,5863,0,28,150,Neither great nor bad.,positive
808,Haldirams Jeera Biscuits 1kg,Savory & Savory_Snacks,3.8,979,163.17,1111,22549,2831,0,15,1000,"Average product, nothing special.",positive
809,Haldirams Masala Peanuts 200g,Spicy Snacks,3.6,989,52.05,1278,37934,1705,100,20,200,Packaging was fine.,positive
810,Haldirams Namkeen Mixture 900g,Namkeen,4.8,758,126.33,1056,12099,5290,0,5,900,Would not recommend to others.,neutral
811,Haldirams Moong Dal 200g,Ready-to-Eat,5,694,49.57,901,15888,7254,200,10,200,Perfect snack for tea time.,positive
812,Haldirams Paneer Tikka Wrap 600g,Ready-to-Eat,4.7,638,49.08,711,34397,1465,0,20,600,Very tasty and well-packed.,positive
813,Haldirams Rusk 750g,Baked Snacks,4.4,511,63.88,656,29513,5293,0,10,750,Perfect snack for tea time.,positive
814,Haldirams Rusk 900g,Baked Snacks,4.1,81,5.4,116,21680,4357,0,25,900,Excellent quality for the price.,positive
815,Haldirams Protein Mix 200g,Health & Wellness,3.6,718,143.6,976,42928,1953,10,40,200,Excellent quality for the price.,positive
816,Haldirams Digestive Biscuits 400g,Savory & Savory_Snacks,3.7,228,45.6,495,22339,4925,10,40,400,Perfect snack for tea time.,positive
817,Haldirams Moong Dal 800g,Ready-to-Eat,4.9,305,33.89,566,47588,1807,0,15,800,Packaging was fine.,positive
818,Haldirams Navratan Mix 250g,Health & Wellness,4.8,576,115.2,742,12885,4120,50,10,250,Crispy and full of flavor.,positive
819,Haldirams Besan Ladoo 500g,Sweets & Desserts,4.8,701,58.42,911,48566,4765,0,15,500,Excellent quality for the price.,positive
820,Haldirams Digestive Biscuits 450g,Savory & Savory_Snacks,4,102,7.29,354,37998,1219,200,12,450,Excellent quality for the price.,positive
821,Haldirams Namkeen Mixture 12kg,Namkeen,4.9,1175,58.75,1199,14397,7039,0,22,1200,Would not recommend to others.,neutral
